-0.050762,2.3635,1
1.0765,-0.88228,1
0.61864,1.4051,1
-1.109,0.79734,1
0.67628,-0.66669,1
0.15659,1.6955,1
2.4425,-2.2466,1
-3.7201,-0.25201,1
1.4009,2.9711,1
0.40048,-0.069888,1
1.3495,1.3347,1
-1.2807,-1.1216,1
0.62779,-3.342,1
0.029683,-0.88412,1
-0.7321,1.9381,1
-1.9194,0.49302,1
0.35029,-1.2033,1
0.74409,2.302,1
-0.72689,2.2639,1
-0.14227,-1.6028,1
-1.9825,-1.7718,1
1.0679,-1.101,1
0.36938,5.5595,1
-0.1884,0.51634,1
-0.78128,0.028692,1
2.2131,0.035589,1
-0.69764,2.4436,1
-0.31087,1.1586,1
2.0386,-0.14354,1
-0.56901,4.0292,1
-3.373,-0.22995,1
0.25653,1.2987,1
-0.11485,-0.74728,1
0.11013,-0.38072,1
-2.158,-1.1971,1
-1.5304,-1.1051,1
1.1779,0.28998,1
0.36867,2.3011,1
-0.058554,-1.8528,1
1.6269,0.23181,1
0.42621,1.6274,1
0.24112,-0.301,1
-1.8447,-1.8233,1
1.1344,2.9964,1
0.03403,-0.1371,1
1.2453,-2.7426,1
0.31821,2.6473,1
1.0242,4.1561,1
1.6082,0.96213,1
0.29273,1.112,1
0.18323,-3.5535,1
-3.004,0.51566,1
0.52347,-0.2607,1
-1.6515,-0.96936,1
-1.3905,1.471,1
-1.6205,-1.3969,1
1.9436,2.8234,1
2.0762,2.0717,1
-1.5418,-0.89081,1
-1.4123,0.29729,1
2.4981,2.5102,1
-1.2391,-1.9649,1
0.0065325,0.1602,1
0.080875,-0.33777,1
-1.5681,0.53961,1
-0.40537,-0.88439,1
-0.82206,-1.4592,1
2.2024,-0.7326,1
-0.49933,-1.9809,1
1.8074,1.0659,1
0.13382,-1.1762,1
-0.01994,0.82023,1
-0.44804,0.26254,1
-1.3251,-0.60729,1
0.081927,1.0344,1
-0.26451,0.021953,1
0.24438,-2.3559,1
0.20238,0.18548,1
2.0202,-2.2309,1
-0.88146,0.94903,1
0.288,-0.38342,1
-2.3647,-0.45556,1
-0.40939,1.0322,1
2.7218,-0.62198,1
-0.033724,1.5192,1
-1.5114,1.7367,1
1.0829,0.16994,1
1.3636,-1.9116,1
-2.1839,2.5171,1
0.72728,-1.3125,1
1.094,-1.4815,1
0.46154,0.25385,1
0.23636,-0.36933,1
2.7578,0.8159,1
0.70887,0.6881,1
0.11009,1.772,1
1.8439,-2.0955,1
0.69425,2.4913,1
-1.2087,1.6387,1
0.96476,1.9177,1
0.46871,1.9482,1
1.7822,-1.0721,1
3.3611,0.36604,1
0.55095,0.70721,1
-0.42799,0.83335,1
-2.5722,-1.081,1
0.065464,0.83216,1
-0.57193,-2.0462,1
-0.9101,-1.8463,1
-2.0405,2.8777,1
-0.16548,-2.0894,1
0.93269,3.9212,1
0.85358,-1.7889,1
-0.56699,3.0003,1
-1.3697,-0.75843,1
1.478,0.1075,1
-1.0931,0.84103,1
1.036,-4.4157,1
0.88182,1.5708,1
2.9783,-1.8892,1
-0.68679,-1.7583,1
-0.65147,2.0996,1
-1.354,0.30167,1
-0.20805,0.44857,1
1.5457,4.652,1
-0.72936,-0.039688,1
0.8376,-2.5481,1
0.38005,2.0845,1
-1.2944,-1.9754,1
0.57542,-0.68046,1
-0.60486,-1.4836,1
0.89274,-1.5957,1
0.35494,-0.37075,1
0.78616,2.4577,1
-0.71126,3.8347,1
1.9762,2.7023,1
-1.9629,0.48102,1
0.16278,1.2435,1
-0.77695,-1.081,1
-0.54742,1.9498,1
1.5847,0.5341,1
-0.24174,-0.91578,1
-0.13482,-1.105,1
-2.9633,-0.53888,1
0.14671,0.75646,1
-0.17302,-0.29044,1
2.3357,1.9213,1
0.59159,-0.82329,1
-0.21983,-0.82494,1
0.57706,-1.9138,1
0.25768,4.0764,1
2.7482,-1.3357,1
1.881,-0.37118,1
1.3566,-3.4494,1
2.2373,-2.1148,1
1.1877,0.49342,1
1.5299,0.025661,1
-0.38026,0.29521,1
0.49982,-1.1645,1
-0.4594,1.2209,1
-0.27485,-4.4096,1
2.2463,0.20362,1
-0.02992,5.0641,1
-0.81849,-3.5798,1
0.35136,0.084918,1
-0.94181,-1.6223,1
1.7632,1.4897,1
1.0346,0.54744,1
0.34599,-1.2003,1
-1.0892,-1.6476,1
0.41814,1.5448,1
1.8094,3.3188,1
-2.1959,-0.14339,1
-0.70734,0.44711,1
-0.21446,-0.60479,1
2.2188,0.017885,1
0.46694,-1.2241,1
-2.8934,-1.0717,1
1.1481,-0.57866,1
-1.2478,0.2422,1
-0.014558,1.8337,1
-0.015634,0.19812,1
-0.87138,-1.7265,1
0.10098,1.3748,1
2.9545,-2.6187,1
-0.022849,0.2396,1
-0.76286,-1.5737,1
0.18635,0.77799,1
-0.33931,1.6132,1
-0.61649,-1.9922,1
0.37791,-0.79189,1
-1.759,-0.81656,1
0.37486,0.50569,1
0.69614,2.7134,1
0.28351,-1.3061,1
-1.2695,-1.7464,1
-3.223,-1.0784,1
0.96667,-1.9124,1
1.46,-1.7168,1
0.50363,0.88148,1
