447.23,1015.2,1
267.98,833.3,1
375.8,753.67,1
506.85,964.03,1
328.35,1170.5,1
566.13,968.17,1
500,1500,1
330.64,1041,1
379.69,1045.6,1
379.1,1028.1,1
371.46,820.96,1
393.55,818.61,1
348.24,1009.1,1
500,1500,1
421.44,1139.4,1
335.09,1034.8,1
338.6,1117.1,1
351.59,1115,1
323.65,857.5,1
500,1500,1
500,1500,1
357.49,727.06,1
519.01,1528.3,1
363.22,794.98,1
500,1500,1
414.59,903.35,1
410.1,1054.4,1
340.13,1116.2,1
815.09,2070.2,1
515.68,1121.4,1
331.21,1049.2,1
497.36,935.55,1
313.47,1345.7,1
290.3,1115.3,1
1086.3,1211,1
500,1500,1
335.44,687.42,1
373.64,1127.8,1
500,1500,1
406.32,1081.9,1
335.09,1181.1,1
692.12,1522.7,1
307.34,1367.6,1
345.57,1163.6,1
500,1500,1
321.94,771,1
358.45,978,1
366.27,1196.5,1
226.24,554.51,1
273.02,1100.6,1
322.72,1234.3,1
171.04,1591.5,1
331.21,1049.2,1
348.61,1053.4,1
333.02,881.17,1
330.64,1041,1
319.31,1060.5,1
458.87,1181,1
398.05,1085.9,1
530.97,1489.7,1
500,1500,1
500,1500,1
500,1500,1
640.58,1214,1
328.68,894.68,1
272.13,876.24,1
380.15,2270.4,1
322.18,1354.3,1
360.11,1187.8,1
365.37,1499,1
337.62,1176,1
311.94,917.35,1
401.49,1150.1,1
352.58,1101.2,1
500,1500,1
305.52,1281.7,1
501.25,893.52,1
890.55,1894.9,1
368.44,986.11,1
294.69,850.93,1
374.22,1127,1
366.58,1029.2,1
500,1500,1
500,1500,1
372.31,1123.6,1
331.51,961.05,1
500,1500,1
339.97,876.07,1
430.44,1157.9,1
363.73,1095.3,1
500,1500,1
410.27,1076,1
899.59,2629.4,1
366.45,988.08,1
834,2459.9,1
366.03,883.28,1
500,1500,1
537.19,1087.9,1
307,908.19,1
299.33,706.2,1
331.51,961.05,1
347.54,1068.9,1
362.27,1003.1,1
377.92,976.8,1
248.35,890.08,1
426.93,1165.3,1
321.34,920.63,1
527.43,1165.4,1
500,1500,1
361.65,1030.7,1
373.86,950.09,1
342.85,1090.8,1
365.14,794.12,1
360.54,884.95,1
236.72,766.16,1
500,1500,1
283.62,1095.1,1
326.51,955.99,1
488.03,776.66,1
926.34,1502.2,1
321.94,771,1
317.53,954.96,1
375.19,937.01,1
304.76,498.67,1
398.9,1530.7,1
319.29,896.43,1
387.92,1040.8,1
359.49,1139.7,1
315.76,1160.9,1
325.52,1622.5,1
278.19,1306.8,1
357.82,1054.3,1
352.32,841.09,1
455.29,938.3,1
500,1500,1
302.28,1004.5,1
360.27,1100.3,1
295.78,757.89,1
344.65,952.61,1
500,1500,1
425.28,799.57,1
596.97,1501.4,1
325.03,1280.3,1
285.9,988.93,1
264.11,1366.6,1
535.08,861.13,1
367.07,1763.7,1
500,1500,1
393.89,1160.6,1
1037.9,2350.4,1
865.02,2452.2,1
479.55,1105,1
500,1500,1
400.85,1355.9,1
303.62,2317.1,1
359.48,1085.6,1
340.25,809.27,1
322.16,2282.8,1
328.68,894.68,1
250.09,986.08,1
365.11,1129,1
304.44,936.31,1
370.48,821,1
387.61,989.04,1
342.96,1295.6,1
346.31,953.26,1
311.68,774.89,1
468.49,1149.3,1
317.6,883.88,1
304.47,700.94,1
322.48,1352.2,1
353.83,757.9,1
338.5,1160.1,1
344.83,1120.4,1
1086.3,1211,1
336.67,1165.7,1
442.13,974.62,1
387.1,1121.3,1
644.64,1972.5,1
500,1500,1
500,1500,1
322.16,2282.8,1
371.3,1226.1,1
323,1300.8,1
319.47,1559.9,1
433.8,1674,1
335.46,1017.9,1
329.4,981.48,1
344.29,1158.3,1
385.97,928.52,1
385.76,968.21,1
334.58,1231.3,1
319.43,1216.9,1
360.8,1627.7,1
335.44,687.42,1
500,1500,1
454.32,987.63,1
570.46,1240,1
853.91,2324.2,1
400.5,1544.5,1
364.12,826.66,1
316.22,836.68,1
500,1500,1
451.16,887.32,1
500,1500,1
500.26,911.1,1
395.15,1105.8,1
389.29,1233.2,1
297.6,1282.2,1
311.75,1072.1,1
717.71,1983.3,1
375.85,908.01,1
437.85,1022.6,1
354.38,930.82,1
374.52,1109.7,1
315.21,725.86,1
500,1500,1
480.19,1049.7,1
353.66,1208,1
362.25,1407.2,1
806.98,2726,1
500,1500,1
437.42,1117.5,1
384.2,1119.1,1
359.14,1089.1,1
482.46,1145.5,1
500,1500,1
337.31,1002.9,1
339.61,1080,1
368.3,1079.4,1
323.65,857.5,1
500,1500,1
314.61,1013.9,1
344.67,965.16,1
495.96,1110.2,1
374.75,902.8,1
500,1500,1
210.55,745.53,1
500,1500,1
291.65,1282.9,1
361.72,1021,1
448.34,941.61,1
441.1,1026.7,1
322.74,810.9,1
340.95,911.23,1
385.63,1157.8,1
500,1500,1
500,1500,1
500,1500,1
287.03,749.11,1
365.37,1499,1
338.55,1039.6,1
421.76,877.19,1
386.26,989,1
728.72,1223.2,1
500,1500,1
322.42,1132.6,1
247.17,1744.6,1
401.49,1150.1,1
829.91,2534.8,1
336.24,1084.4,1
339.97,876.07,1
