30.572,30.222,1
9.8563,18.842,1
29.918,28.776,1
35.543,27.434,1
27.079,29.314,1
30.339,23.198,1
22.113,27.508,1
33.582,27.484,1
31.166,28.452,1
30.832,22.194,1
19.207,26.513,1
22.263,27.419,1
22.839,28.417,1
34.812,29.075,1
17.626,20.348,1
20.287,27.838,1
18.757,25.731,1
33.751,28.67,1
15.45,21.853,1
15.217,23.215,1
23.502,18.839,1
13.523,22.991,1
11.89,22.497,1
16.204,21.933,1
20.098,21.025,1
18.056,26.184,1
34.121,34.966,1
33.522,26.085,1
29.996,29.426,1
22.41,19.826,1
33.912,27.392,1
9.2792,24.295,1
34.197,26.728,1
36.185,30.046,1
32.352,28.613,1
31.757,24.236,1
29.413,21.445,1
33.7,24.028,1
18.672,26.396,1
28.596,22.492,1
35.897,26.849,1
20.357,21.241,1
20.204,26.483,1
34.7,30.017,1
34.394,28.433,1
27.324,21.884,1
34.21,27.297,1
25.907,20.502,1
35.854,25.358,1
13.35,21.924,1
36.054,25.743,1
21.067,27.986,1
32.456,27.63,1
26.1,21.725,1
17.087,23.403,1
15.823,24.904,1
19.98,20.875,1
20.567,27.845,1
31.402,28.822,1
20.106,27.559,1
14.882,25.151,1
22.837,19.506,1
21.399,28.591,1
16.436,27.132,1
24.648,28.487,1
17.078,22.489,1
34.166,28.635,1
31.826,28.654,1
36.297,25.009,1
23.834,21.006,1
28.549,22.01,1
40.236,26.247,1
25.75,21.796,1
19.046,19.554,1
16.242,17.977,1
36.049,27.78,1
18.721,25.499,1
35.019,28.796,1
15.748,18.935,1
14.471,22.307,1
31.738,21.614,1
35.397,28.399,1
16.122,19.198,1
26.043,32.085,1
25.702,31.832,1
24.792,21.542,1
33.016,28.199,1
19.981,27.722,1
28.898,28.925,1
14.588,20.432,1
30.999,23.359,1
18.303,21.065,1
17.728,22.212,1
34.875,22.745,1
21.194,30.472,1
15.64,22.364,1
17.841,21.723,1
16.657,24.959,1
10.369,24.095,1
15.551,21.911,1
17.772,24.948,1
26.595,29.902,1
13.237,19.181,1
29.505,23.444,1
30.279,28.871,1
24.664,28.563,1
16.361,18.926,1
32.46,23.265,1
27.096,29.873,1
18.816,21.426,1
15.126,20.835,1
24.391,28.537,1
23.354,27.791,1
29.506,23.168,1
13.502,19.471,1
24.285,21.292,1
30.804,21.588,1
35.763,24.928,1
22.815,21.176,1
15.13,23.259,1
33.174,29.802,1
33.094,25.125,1
33.663,29.799,1
26.057,29.923,1
21.7,28.813,1
35.179,25.647,1
18.782,27.5,1
24.455,28.708,1
37.714,24.686,1
18.106,21.565,1
33.108,25.578,1
17.598,20.851,1
33.921,27.961,1
21.907,20.662,1
25.234,21.748,1
25.917,29.315,1
32.422,25.755,1
33.158,29.156,1
13.181,23.121,1
27.63,29.976,1
33.069,27.685,1
15.341,22.951,1
26.732,31.39,1
22.331,18.3,1
34.861,29.98,1
20.882,27.427,1
22.994,20.647,1
20.031,29.091,1
20.646,28.401,1
20.062,27.411,1
25.621,21.288,1
26.78,21.399,1
23.794,29.379,1
35.389,28.451,1
29.893,29.846,1
33.062,27.861,1
37.359,34.189,1
25.347,21.791,1
31.276,23.343,1
16.896,24.439,1
34.87,29.76,1
16.246,22.095,1
31.345,29.658,1
20.27,27.011,1
18.545,19.096,1
20.66,20.996,1
28.527,22.652,1
36.426,27.419,1
21.633,27.907,1
25.208,21.659,1
20.823,20.937,1
25.827,21.652,1
17.214,24.724,1
18.063,25.461,1
22.166,32.738,1
11.833,18.004,1
32.453,27.386,1
19.931,28.35,1
17.471,24.31,1
34.858,27.743,1
22.885,31.058,1
30.635,23.964,1
25.104,28.798,1
33.265,28.257,1
29.849,22.108,1
19.694,28.373,1
30.529,28.896,1
24.852,30.134,1
19.525,18.631,1
30.217,30.878,1
37.528,27.057,1
35.8,22.824,1
32.507,29.309,1
18.416,25.769,1
17.686,20.501,1
31.058,28.609,1
31.514,29.902,1
25.093,20.094,1
24.936,28.363,1
22.876,18.763,1
30.408,23.014,1
14.883,20.887,1
34.009,25.878,1
21.285,28.399,1
27.387,30.104,1
23.322,19.461,1
17.402,25.361,1
14.275,18.47,1
18.239,16.267,1
25.359,21.321,1
16.242,25.374,1
17.121,18.08,1
32.119,32.297,1
25.368,20.161,1
17.275,25.048,1
31.39,24.337,1
30.203,28.756,1
20.863,20.935,1
18.421,21.292,1
15.226,22.3,1
31.273,31.18,1
23.925,30.568,1
32.74,28.487,1
21.593,27.233,1
36.615,29.08,1
15.181,24.616,1
34.397,27.845,1
16.605,24.074,1
36.891,30.742,1
21.859,19.732,1
30.097,23.614,1
28.326,29.129,1
33.93,26.641,1
26.121,19.677,1
22.602,20.007,1
25.965,21.248,1
22.568,27.506,1
16.765,24.822,1
29.104,33.239,1
33.594,25.968,1
34.203,28.31,1
24.04,20.601,1
31.009,23.838,1
32.012,24.475,1
40.59,26.935,1
34.718,23.254,1
9.0352,18.89,1
31.303,28.923,1
35.987,26.951,1
16.301,23.262,1
16.666,19.952,1
26.255,21.848,1
16.704,22.885,1
34.63,27.312,1
14.215,19.492,1
27.405,21.026,1
33.127,27.079,1
32.033,28.299,1
19.559,26.199,1
16.74,22.687,1
27.128,31.198,1
